Date,StoreID,ProductID,QuantitySold,SalesPrice,HasPromotion,Category,ShelfLife,UnitPrice,Region,Size,FootfallCategory,Temperature,Rainfall,IsUnseasonablyWarm,CompetitorPriceIndex,PromoIntensity,DiscountPct,ExpectedUplift,DayOfWeek,IsWeekend,Month,Week,DayOfMonth,Lag7_Sales,Lag14_Sales,RollingMean7
2025-10-14,S001,SKU_BER01,17,2.56,0,Berries,5,2.555269907953647,North West,Extra,Medium,15.7,0.1,0,1.0,0.0,0.0,0.0,1,0,10,42,14,13.0,12.0,10.428571428571429
2025-10-15,S001,SKU_BER01,11,2.56,0,Berries,5,2.555269907953647,North West,Extra,Medium,16.8,1.7,0,1.0,0.0,0.0,0.0,2,0,10,42,15,11.0,15.0,10.428571428571429
2025-10-16,S001,SKU_BER01,18,2.56,0,Berries,5,2.555269907953647,North West,Extra,Medium,14.0,3.6,0,1.0,0.0,0.0,0.0,3,0,10,42,16,8.0,5.0,11.857142857142858
2025-10-17,S001,SKU_BER01,5,2.56,0,Berries,5,2.555269907953647,North West,Extra,Medium,13.6,0.0,0,1.0,0.0,0.0,0.0,4,0,10,42,17,11.0,7.0,11.0
2025-10-18,S001,SKU_BER01,9,2.56,0,Berries,5,2.555269907953647,North West,Extra,Medium,11.9,3.9,0,1.0,0.0,0.0,0.0,5,1,10,42,18,11.0,16.0,10.714285714285714
2025-10-19,S001,SKU_BER01,12,2.56,0,Berries,5,2.555269907953647,North West,Extra,Medium,12.4,5.6,0,1.0,0.0,0.0,0.0,6,1,10,42,19,7.0,10.0,11.428571428571429
2025-09-22,S001,SKU_BER02,12,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,14.5,0.3,0,1.0,0.0,0.0,0.0,0,0,9,39,22,,,12.0
2025-09-23,S001,SKU_BER02,5,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,20.1,2.1,0,1.0,0.0,0.0,0.0,1,0,9,39,23,,,8.5
2025-09-24,S001,SKU_BER02,14,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,15.0,2.0,0,1.0,0.0,0.0,0.0,2,0,9,39,24,,,10.333333333333334
2025-09-25,S001,SKU_BER02,11,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,15.4,1.8,0,1.0,0.0,0.0,0.0,3,0,9,39,25,,,10.5
2025-09-26,S001,SKU_BER02,19,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,13.9,1.2,0,1.0,0.0,0.0,0.0,4,0,9,39,26,,,12.2
2025-09-27,S001,SKU_BER02,11,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,14.9,2.2,0,1.0,0.0,0.0,0.0,5,1,9,39,27,,,12.0
2025-09-28,S001,SKU_BER02,9,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,13.6,3.2,0,1.0,0.0,0.0,0.0,6,1,9,39,28,,,11.571428571428571
2025-09-29,S001,SKU_BER02,10,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,14.5,4.3,0,1.0,0.0,0.0,0.0,0,0,9,40,29,12.0,,11.285714285714286
2025-09-30,S001,SKU_BER02,11,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,9.7,3.6,0,1.0,0.0,0.0,0.0,1,0,9,40,30,5.0,,12.142857142857142
2025-10-01,S001,SKU_BER02,5,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,17.5,0.0,0,1.0,0.0,0.0,0.0,2,0,10,40,1,14.0,,10.857142857142858
2025-10-02,S001,SKU_BER02,13,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,14.3,1.4,0,1.0,0.0,0.0,0.0,3,0,10,40,2,11.0,,11.142857142857142
2025-10-03,S001,SKU_BER02,9,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,12.2,0.8,0,1.0,0.0,0.0,0.0,4,0,10,40,3,19.0,,9.714285714285714
2025-10-04,S001,SKU_BER02,5,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,12.8,5.6,0,1.0,0.0,0.0,0.0,5,1,10,40,4,11.0,,8.857142857142858
2025-10-05,S001,SKU_BER02,16,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,16.9,4.9,0,1.0,0.0,0.0,0.0,6,1,10,40,5,9.0,,9.857142857142858
2025-10-06,S001,SKU_BER02,9,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,16.4,0.3,0,1.0,0.0,0.0,0.0,0,0,10,41,6,10.0,12.0,9.714285714285714
2025-10-07,S001,SKU_BER02,7,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,14.0,2.7,0,1.0,0.0,0.0,0.0,1,0,10,41,7,11.0,5.0,9.142857142857142
2025-10-08,S001,SKU_BER02,8,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,12.6,3.1,0,1.0,0.0,0.0,0.0,2,0,10,41,8,5.0,14.0,9.571428571428571
2025-10-09,S001,SKU_BER02,12,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,14.5,1.4,0,1.0,0.0,0.0,0.0,3,0,10,41,9,13.0,11.0,9.428571428571429
2025-10-10,S001,SKU_BER02,13,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,16.4,2.7,0,1.0,0.0,0.0,0.0,4,0,10,41,10,9.0,19.0,10.0
2025-10-11,S001,SKU_BER02,12,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,14.3,4.7,0,1.0,0.0,0.0,0.0,5,1,10,41,11,5.0,11.0,11.0
2025-10-12,S001,SKU_BER02,13,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,12.8,3.9,0,1.0,0.0,0.0,0.0,6,1,10,41,12,16.0,9.0,10.571428571428571
2025-10-13,S001,SKU_BER02,10,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,16.2,1.5,0,1.0,0.0,0.0,0.0,0,0,10,42,13,9.0,10.0,10.714285714285714
2025-10-14,S001,SKU_BER02,14,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,15.7,0.1,0,1.0,0.0,0.0,0.0,1,0,10,42,14,7.0,11.0,11.714285714285714
2025-10-15,S001,SKU_BER02,10,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,16.8,1.7,0,1.0,0.0,0.0,0.0,2,0,10,42,15,8.0,5.0,12.0
2025-10-16,S001,SKU_BER02,5,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,14.0,3.6,0,1.0,0.0,0.0,0.0,3,0,10,42,16,12.0,13.0,11.0
2025-10-17,S001,SKU_BER02,15,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,13.6,0.0,0,1.0,0.0,0.0,0.0,4,0,10,42,17,13.0,9.0,11.285714285714286
2025-10-18,S001,SKU_BER02,13,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,11.9,3.9,0,1.0,0.0,0.0,0.0,5,1,10,42,18,12.0,5.0,11.428571428571429
2025-10-19,S001,SKU_BER02,10,2.39,0,Berries,5,2.386611470453434,North West,Extra,Medium,12.4,5.6,0,1.0,0.0,0.0,0.0,6,1,10,42,19,13.0,16.0,11.0
2025-09-22,S001,SKU_BER03,6,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,14.5,0.3,0,1.0,0.0,0.0,0.0,0,0,9,39,22,,,6.0
2025-09-23,S001,SKU_BER03,12,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,20.1,2.1,0,1.0,0.0,0.0,0.0,1,0,9,39,23,,,9.0
2025-09-24,S001,SKU_BER03,11,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,15.0,2.0,0,1.0,0.0,0.0,0.0,2,0,9,39,24,,,9.666666666666666
2025-09-25,S001,SKU_BER03,12,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,15.4,1.8,0,1.0,0.0,0.0,0.0,3,0,9,39,25,,,10.25
2025-09-26,S001,SKU_BER03,10,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,13.9,1.2,0,1.0,0.0,0.0,0.0,4,0,9,39,26,,,10.2
2025-09-27,S001,SKU_BER03,10,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,14.9,2.2,0,1.0,0.0,0.0,0.0,5,1,9,39,27,,,10.166666666666666
2025-09-28,S001,SKU_BER03,12,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,13.6,3.2,0,1.0,0.0,0.0,0.0,6,1,9,39,28,,,10.428571428571429
2025-09-29,S001,SKU_BER03,15,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,14.5,4.3,0,1.0,0.0,0.0,0.0,0,0,9,40,29,6.0,,11.714285714285714
2025-09-30,S001,SKU_BER03,11,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,9.7,3.6,0,1.0,0.0,0.0,0.0,1,0,9,40,30,12.0,,11.571428571428571
2025-10-01,S001,SKU_BER03,8,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,17.5,0.0,0,1.0,0.0,0.0,0.0,2,0,10,40,1,11.0,,11.142857142857142
2025-10-02,S001,SKU_BER03,19,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,14.3,1.4,0,1.0,0.0,0.0,0.0,3,0,10,40,2,12.0,,12.142857142857142
2025-10-03,S001,SKU_BER03,11,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,12.2,0.8,0,1.0,0.0,0.0,0.0,4,0,10,40,3,10.0,,12.285714285714286
2025-10-04,S001,SKU_BER03,9,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,12.8,5.6,0,1.0,0.0,0.0,0.0,5,1,10,40,4,10.0,,12.142857142857142
2025-10-05,S001,SKU_BER03,11,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,16.9,4.9,0,1.0,0.0,0.0,0.0,6,1,10,40,5,12.0,,12.0
2025-10-06,S001,SKU_BER03,17,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,16.4,0.3,0,1.0,0.0,0.0,0.0,0,0,10,41,6,15.0,6.0,12.285714285714286
2025-10-07,S001,SKU_BER03,7,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,14.0,2.7,0,1.0,0.0,0.0,0.0,1,0,10,41,7,11.0,12.0,11.714285714285714
2025-10-08,S001,SKU_BER03,11,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,12.6,3.1,0,1.0,0.0,0.0,0.0,2,0,10,41,8,8.0,11.0,12.142857142857142
2025-10-09,S001,SKU_BER03,13,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,14.5,1.4,0,1.0,0.0,0.0,0.0,3,0,10,41,9,19.0,12.0,11.285714285714286
2025-10-10,S001,SKU_BER03,13,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,16.4,2.7,0,1.0,0.0,0.0,0.0,4,0,10,41,10,11.0,10.0,11.571428571428571
2025-10-11,S001,SKU_BER03,15,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,14.3,4.7,0,1.0,0.0,0.0,0.0,5,1,10,41,11,9.0,10.0,12.428571428571429
2025-10-12,S001,SKU_BER03,8,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,12.8,3.9,0,1.0,0.0,0.0,0.0,6,1,10,41,12,11.0,12.0,12.0
2025-10-13,S001,SKU_BER03,11,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,16.2,1.5,0,1.0,0.0,0.0,0.0,0,0,10,42,13,17.0,15.0,11.142857142857142
2025-10-14,S001,SKU_BER03,12,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,15.7,0.1,0,1.0,0.0,0.0,0.0,1,0,10,42,14,7.0,11.0,11.857142857142858
2025-10-15,S001,SKU_BER03,10,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,16.8,1.7,0,1.0,0.0,0.0,0.0,2,0,10,42,15,11.0,8.0,11.714285714285714
2025-10-16,S001,SKU_BER03,11,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,14.0,3.6,0,1.0,0.0,0.0,0.0,3,0,10,42,16,13.0,19.0,11.428571428571429
2025-10-17,S001,SKU_BER03,7,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,13.6,0.0,0,1.0,0.0,0.0,0.0,4,0,10,42,17,13.0,11.0,10.571428571428571
2025-10-18,S001,SKU_BER03,6,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,11.9,3.9,0,1.0,0.0,0.0,0.0,5,1,10,42,18,15.0,9.0,9.285714285714286
2025-10-19,S001,SKU_BER03,12,2.36,0,Berries,5,2.360316556334566,North West,Extra,Medium,12.4,5.6,0,1.0,0.0,0.0,0.0,6,1,10,42,19,8.0,11.0,9.857142857142858
2025-09-22,S001,SKU_BER04,3,2.43,0,Berries,5,2.427633994480005,North West,Extra,Medium,14.5,0.3,0,1.0,0.0,0.0,0.0,0,0,9,39,22,,,3.0
2025-09-23,S001,SKU_BER04,13,2.43,0,Berries,5,2.427633994480005,North West,Extra,Medium,20.1,2.1,0,1.0,0.0,0.0,0.0,1,0,9,39,23,,,8.0
2025-09-24,S001,SKU_BER04,9,2.43,0,Berries,5,2.427633994480005,North West,Extra,Medium,15.0,2.0,0,1.0,0.0,0.0,0.0,2,0,9,39,24,,,8.333333333333334
2025-09-25,S001,SKU_BER04,19,2.43,0,Berries,5,2.427633994480005,North West,Extra,Medium,15.4,1.8,0,1.0,0.0,0.0,0.0,3,0,9,39,25,,,11.0
2025-09-26,S001,SKU_BER04,8,2.43,0,Berries,5,2.427633994480005,North West,Extra,Medium,13.9,1.2,0,1.0,0.0,0.0,0.0,4,0,9,39,26,,,10.4
2025-09-27,S001,SKU_BER04,17,2.43,0,Berries,5,2.427633994480005,North West,Extra,Medium,14.9,2.2,0,1.0,0.0,0.0,0.0,5,1,9,39,27,,,11.5
2025-09-28,S001,SKU_BER04,10,2.43,0,Berries,5,2.427633994480005,North West,Extra,Medium,13.6,3.2,0,1.0,0.0,0.0,0.0,6,1,9,39,28,,,11.285714285714286
2025-09-29,S001,SKU_BER04,10,2.18,1,Berries,5,2.427633994480005,North West,Extra,Medium,14.5,4.3,0,1.0,0.0,0.1,1.3,0,0,9,40,29,3.0,,12.285714285714286
2025-09-30,S001,SKU_BER04,9,2.18,1,Berries,5,2.427633994480005,North West,Extra,Medium,9.7,3.6,0,1.0,0.0,0.1,1.3,1,0,9,40,30,13.0,,11.714285714285714
2025-10-01,S001,SKU_BER04,15,2.18,1,Berries,5,2.427633994480005,North West,Extra,Medium,17.5,0.0,0,1.0,0.0,0.1,1.3,2,0,10,40,1,9.0,,12.571428571428571
2025-10-02,S001,SKU_BER04,15,2.18,1,Berries,5,2.427633994480005,North West,Extra,Medium,14.3,1.4,0,1.0,0.0,0.1,1.3,3,0,10,40,2,19.0,,12.0
2025-10-03,S001,SKU_BER04,12,2.18,1,Berries,5,2.427633994480005,North West,Extra,Medium,12.2,0.8,0,1.0,0.0,0.1,1.3,4,0,10,40,3,8.0,,12.571428571428571
2025-10-04,S001,SKU_BER04,11,2.18,1,Berries,5,2.427633994480005,North West,Extra,Medium,12.8,5.6,0,1.0,0.0,0.1,1.3,5,1,10,40,4,17.0,,11.714285714285714
2025-10-05,S001,SKU_BER04,15,2.18,1,Berries,5,2.427633994480005,North West,Extra,Medium,16.9,4.9,0,1.0,0.0,0.1,1.3,6,1,10,40,5,10.0,,12.428571428571429
2025-10-06,S001,SKU_BER04,13,2.43,0,Berries,5,2.427633994480005,North West,Extra,Medium,16.4,0.3,0,1.0,0.0,0.0,0.0,0,0,10,41,6,10.0,3.0,12.857142857142858
2025-10-07,S001,SKU_BER04,9,2.43,0,Berries,5,2.427633994480005,North West,Extra,Medium,14.0,2.7,0,1.0,0.0,0.0,0.0,1,0,10,41,7,9.0,13.0,12.857142857142858
2025-10-08,S001,SKU_BER04,11,2.43,0,Berries,5,2.427633994480005,North West,Extra,Medium,12.6,3.1,0,1.0,0.0,0.0,0.0,2,0,10,41,8,15.0,9.0,12.285714285714286
2025-10-09,S001,SKU_BER04,9,2.43,0,Berries,5,2.427633994480005,North West,Extra,Medium,14.5,1.4,0,1.0,0.0,0.0,0.0,3,0,10,41,9,15.0,19.0,11.428571428571429
2025-10-10,S001,SKU_BER04,12,2.43,0,Berries,5,2.427633994480005,North West,Extra,Medium,16.4,2.7,0,1.0,0.0,0.0,0.0,4,0,10,41,10,12.0,8.0,11.428571428571429
2025-10-11,S001,SKU_BER04,14,2.43,0,Berries,5,2.427633994480005,North West,Extra,Medium,14.3,4.7,0,1.0,0.0,0.0,0.0,5,1,10,41,11,11.0,17.0,11.857142857142858
2025-10-12,S001,SKU_BER04,15,2.43,0,Berries,5,2.427633994480005,North West,Extra,Medium,12.8,3.9,0,1.0,0.0,0.0,0.0,6,1,10,41,12,15.0,10.0,11.857142857142858
2025-10-13,S001,SKU_BER04,15,2.43,0,Berries,5,2.427633994480005,North West,Extra,Medium,16.2,1.5,0,1.0,0.0,0.0,0.0,0,0,10,42,13,13.0,10.0,12.142857142857142
2025-10-14,S001,SKU_BER04,20,2.43,0,Berries,5,2.427633994480005,North West,Extra,Medium,15.7,0.1,0,1.0,0.0,0.0,0.0,1,0,10,42,14,9.0,9.0,13.714285714285714
2025-10-15,S001,SKU_BER04,15,2.43,0,Berries,5,2.427633994480005,North West,Extra,Medium,16.8,1.7,0,1.0,0.0,0.0,0.0,2,0,10,42,15,11.0,15.0,14.285714285714286
2025-10-16,S001,SKU_BER04,15,2.43,0,Berries,5,2.427633994480005,North West,Extra,Medium,14.0,3.6,0,1.0,0.0,0.0,0.0,3,0,10,42,16,9.0,15.0,15.142857142857142
2025-10-17,S001,SKU_BER04,11,2.43,0,Berries,5,2.427633994480005,North West,Extra,Medium,13.6,0.0,0,1.0,0.0,0.0,0.0,4,0,10,42,17,12.0,12.0,15.0
2025-10-18,S001,SKU_BER04,7,2.43,0,Berries,5,2.427633994480005,North West,Extra,Medium,11.9,3.9,0,1.0,0.0,0.0,0.0,5,1,10,42,18,14.0,11.0,14.0
2025-10-19,S001,SKU_BER04,9,2.43,0,Berries,5,2.427633994480005,North West,Extra,Medium,12.4,5.6,0,1.0,0.0,0.0,0.0,6,1,10,42,19,15.0,15.0,13.142857142857142
2025-09-22,S001,SKU_CIT01,12,2.1,0,Citrus,10,2.103360154603445,North West,Extra,Medium,14.5,0.3,0,1.0,0.0,0.0,0.0,0,0,9,39,22,,,12.0
2025-09-23,S001,SKU_CIT01,14,2.1,0,Citrus,10,2.103360154603445,North West,Extra,Medium,20.1,2.1,0,1.0,0.0,0.0,0.0,1,0,9,39,23,,,13.0
2025-09-24,S001,SKU_CIT01,10,2.1,0,Citrus,10,2.103360154603445,North West,Extra,Medium,15.0,2.0,0,1.0,0.0,0.0,0.0,2,0,9,39,24,,,12.0
2025-09-25,S001,SKU_CIT01,11,2.1,0,Citrus,10,2.103360154603445,North West,Extra,Medium,15.4,1.8,0,1.0,0.0,0.0,0.0,3,0,9,39,25,,,11.75
2025-09-26,S001,SKU_CIT01,6,2.1,0,Citrus,10,2.103360154603445,North West,Extra,Medium,13.9,1.2,0,1.0,0.0,0.0,0.0,4,0,9,39,26,,,10.6
2025-09-27,S001,SKU_CIT01,9,2.1,0,Citrus,10,2.103360154603445,North West,Extra,Medium,14.9,2.2,0,1.0,0.0,0.0,0.0,5,1,9,39,27,,,10.333333333333334
2025-09-28,S001,SKU_CIT01,9,2.1,0,Citrus,10,2.103360154603445,North West,Extra,Medium,13.6,3.2,0,1.0,0.0,0.0,0.0,6,1,9,39,28,,,10.142857142857142
2025-09-29,S001,SKU_CIT01,12,1.68,1,Citrus,10,2.103360154603445,North West,Extra,Medium,14.5,4.3,0,1.0,0.0,0.2,1.3,0,0,9,40,29,12.0,,10.142857142857142
2025-09-30,S001,SKU_CIT01,12,1.68,1,Citrus,10,2.103360154603445,North West,Extra,Medium,9.7,3.6,0,1.0,0.0,0.2,1.3,1,0,9,40,30,14.0,,9.857142857142858
2025-10-01,S001,SKU_CIT01,11,1.68,1,Citrus,10,2.103360154603445,North West,Extra,Medium,17.5,0.0,0,1.0,0.0,0.2,1.3,2,0,10,40,1,10.0,,10.0
2025-10-02,S001,SKU_CIT01,4,1.68,1,Citrus,10,2.103360154603445,North West,Extra,Medium,14.3,1.4,0,1.0,0.0,0.2,1.3,3,0,10,40,2,11.0,,9.0
2025-10-03,S001,SKU_CIT01,8,1.68,1,Citrus,10,2.103360154603445,North West,Extra,Medium,12.2,0.8,0,1.0,0.0,0.2,1.3,4,0,10,40,3,6.0,,9.285714285714286
2025-10-04,S001,SKU_CIT01,6,1.68,1,Citrus,10,2.103360154603445,North West,Extra,Medium,12.8,5.6,0,1.0,0.0,0.2,1.3,5,1,10,40,4,9.0,,8.857142857142858
2025-10-05,S001,SKU_CIT01,13,1.68,1,Citrus,10,2.103360154603445,North West,Extra,Medium,16.9,4.9,0,1.0,0.0,0.2,1.3,6,1,10,40,5,9.0,,9.428571428571429
2025-10-06,S001,SKU_CIT01,6,2.1,0,Citrus,10,2.103360154603445,North West,Extra,Medium,16.4,0.3,0,1.0,0.0,0.0,0.0,0,0,10,41,6,12.0,12.0,8.571428571428571
2025-10-07,S001,SKU_CIT01,9,2.1,0,Citrus,10,2.103360154603445,North West,Extra,Medium,14.0,2.7,0,1.0,0.0,0.0,0.0,1,0,10,41,7,12.0,14.0,8.142857142857142
2025-10-08,S001,SKU_CIT01,8,2.1,0,Citrus,10,2.103360154603445,North West,Extra,Medium,12.6,3.1,0,1.0,0.0,0.0,0.0,2,0,10,41,8,11.0,10.0,7.714285714285714
2025-10-09,S001,SKU_CIT01,10,2.1,0,Citrus,10,2.103360154603445,North West,Extra,Medium,14.5,1.4,0,1.0,0.0,0.0,0.0,3,0,10,41,9,4.0,11.0,8.571428571428571
2025-10-10,S001,SKU_CIT01,16,2.1,0,Citrus,10,2.103360154603445,North West,Extra,Medium,16.4,2.7,0,1.0,0.0,0.0,0.0,4,0,10,41,10,8.0,6.0,9.714285714285714
2025-10-11,S001,SKU_CIT01,9,2.1,0,Citrus,10,2.103360154603445,North West,Extra,Medium,14.3,4.7,0,1.0,0.0,0.0,0.0,5,1,10,41,11,6.0,9.0,10.142857142857142
2025-10-12,S001,SKU_CIT01,11,2.1,0,Citrus,10,2.103360154603445,North West,Extra,Medium,12.8,3.9,0,1.0,0.0,0.0,0.0,6,1,10,41,12,13.0,9.0,9.857142857142858
2025-10-13,S001,SKU_CIT01,7,2.1,0,Citrus,10,2.103360154603445,North West,Extra,Medium,16.2,1.5,0,1.0,0.0,0.0,0.0,0,0,10,42,13,6.0,12.0,10.0
2025-10-14,S001,SKU_CIT01,6,2.1,0,Citrus,10,2.103360154603445,North West,Extra,Medium,15.7,0.1,0,1.0,0.0,0.0,0.0,1,0,10,42,14,9.0,12.0,9.571428571428571
2025-10-15,S001,SKU_CIT01,10,2.1,0,Citrus,10,2.103360154603445,North West,Extra,Medium,16.8,1.7,0,1.0,0.0,0.0,0.0,2,0,10,42,15,8.0,11.0,9.857142857142858
2025-10-16,S001,SKU_CIT01,10,2.1,0,Citrus,10,2.103360154603445,North West,Extra,Medium,14.0,3.6,0,1.0,0.0,0.0,0.0,3,0,10,42,16,10.0,4.0,9.857142857142858
2025-10-17,S001,SKU_CIT01,9,2.1,0,Citrus,10,2.103360154603445,North West,Extra,Medium,13.6,0.0,0,1.0,0.0,0.0,0.0,4,0,10,42,17,16.0,8.0,8.857142857142858
2025-10-18,S001,SKU_CIT01,7,2.1,0,Citrus,10,2.103360154603445,North West,Extra,Medium,11.9,3.9,0,1.0,0.0,0.0,0.0,5,1,10,42,18,9.0,6.0,8.571428571428571
2025-10-19,S001,SKU_CIT01,14,2.1,0,Citrus,10,2.103360154603445,North West,Extra,Medium,12.4,5.6,0,1.0,0.0,0.0,0.0,6,1,10,42,19,11.0,13.0,9.0
2025-09-22,S001,SKU_CIT02,16,2.01,0,Citrus,10,2.011907639716724,North West,Extra,Medium,14.5,0.3,0,1.0,0.0,0.0,0.0,0,0,9,39,22,,,16.0
2025-09-23,S001,SKU_CIT02,7,2.01,0,Citrus,10,2.011907639716724,North West,Extra,Medium,20.1,2.1,0,1.0,0.0,0.0,0.0,1,0,9,39,23,,,11.5
2025-09-24,S001,SKU_CIT02,7,2.01,0,Citrus,10,2.011907639716724,North West,Extra,Medium,15.0,2.0,0,1.0,0.0,0.0,0.0,2,0,9,39,24,,,10.0
2025-09-25,S001,SKU_CIT02,9,2.01,0,Citrus,10,2.011907639716724,North West,Extra,Medium,15.4,1.8,0,1.0,0.0,0.0,0.0,3,0,9,39,25,,,9.75
2025-09-26,S001,SKU_CIT02,5,2.01,0,Citrus,10,2.011907639716724,North West,Extra,Medium,13.9,1.2,0,1.0,0.0,0.0,0.0,4,0,9,39,26,,,8.8
2025-09-27,S001,SKU_CIT02,8,2.01,0,Citrus,10,2.011907639716724,North West,Extra,Medium,14.9,2.2,0,1.0,0.0,0.0,0.0,5,1,9,39,27,,,8.666666666666666
2025-09-28,S001,SKU_CIT02,10,2.01,0,Citrus,10,2.011907639716724,North West,Extra,Medium,13.6,3.2,0,1.0,0.0,0.0,0.0,6,1,9,39,28,,,8.857142857142858
2025-09-29,S001,SKU_CIT02,8,2.01,0,Citrus,10,2.011907639716724,North West,Extra,Medium,14.5,4.3,0,1.0,0.0,0.0,0.0,0,0,9,40,29,16.0,,7.714285714285714
2025-09-30,S001,SKU_CIT02,10,2.01,0,Citrus,10,2.011907639716724,North West,Extra,Medium,9.7,3.6,0,1.0,0.0,0.0,0.0,1,0,9,40,30,7.0,,8.142857142857142
2025-10-01,S001,SKU_CIT02,10,2.01,0,Citrus,10,2.011907639716724,North West,Extra,Medium,17.5,0.0,0,1.0,0.0,0.0,0.0,2,0,10,40,1,7.0,,8.571428571428571
2025-10-02,S001,SKU_CIT02,18,2.01,0,Citrus,10,2.011907639716724,North West,Extra,Medium,14.3,1.4,0,1.0,0.0,0.0,0.0,3,0,10,40,2,9.0,,9.857142857142858
2025-10-03,S001,SKU_CIT02,12,2.01,0,Citrus,10,2.011907639716724,North West,Extra,Medium,12.2,0.8,0,1.0,0.0,0.0,0.0,4,0,10,40,3,5.0,,10.857142857142858
2025-10-04,S001,SKU_CIT02,10,2.01,0,Citrus,10,2.011907639716724,North West,Extra,Medium,12.8,5.6,0,1.0,0.0,0.0,0.0,5,1,10,40,4,8.0,,11.142857142857142
2025-10-05,S001,SKU_CIT02,9,2.01,0,Citrus,10,2.011907639716724,North West,Extra,Medium,16.9,4.9,0,1.0,0.0,0.0,0.0,6,1,10,40,5,10.0,,11.0
2025-10-06,S001,SKU_CIT02,17,2.01,0,Citrus,10,2.011907639716724,North West,Extra,Medium,16.4,0.3,0,1.0,0.0,0.0,0.0,0,0,10,41,6,8.0,16.0,12.285714285714286
2025-10-07,S001,SKU_CIT02,8,2.01,0,Citrus,10,2.011907639716724,North West,Extra,Medium,14.0,2.7,0,1.0,0.0,0.0,0.0,1,0,10,41,7,10.0,7.0,12.0
2025-10-08,S001,SKU_CIT02,10,2.01,0,Citrus,10,2.011907639716724,North West,Extra,Medium,12.6,3.1,0,1.0,0.0,0.0,0.0,2,0,10,41,8,10.0,7.0,12.0
2025-10-09,S001,SKU_CIT02,13,2.01,0,Citrus,10,2.011907639716724,North West,Extra,Medium,14.5,1.4,0,1.0,0.0,0.0,0.0,3,0,10,41,9,18.0,9.0,11.285714285714286
2025-10-10,S001,SKU_CIT02,5,2.01,0,Citrus,10,2.011907639716724,North West,Extra,Medium,16.4,2.7,0,1.0,0.0,0.0,0.0,4,0,10,41,10,12.0,5.0,10.285714285714286
