Date,StoreID,ProductID,StockLevel,delivery_units,WasteQty,StockoutFlag
2025-09-23,S002,SKU_CIT03,55,0,0,0
2025-09-23,S002,SKU_CIT04,47,0,1,0
2025-09-23,S002,SKU_TOM01,72,0,4,0
2025-09-23,S002,SKU_TOM02,67,0,4,0
2025-09-23,S002,SKU_TOM03,90,0,4,0
2025-09-23,S002,SKU_TOM04,81,0,4,0
2025-09-23,S002,SKU_ROO01,73,0,1,0
2025-09-23,S002,SKU_ROO02,67,0,1,0
2025-09-23,S002,SKU_ROO03,81,0,1,0
2025-09-23,S002,SKU_ROO04,77,0,1,0
2025-09-23,S003,SKU_BER01,47,0,3,0
2025-09-23,S003,SKU_BER02,55,0,4,0
2025-09-23,S003,SKU_BER03,51,0,3,0
2025-09-23,S003,SKU_BER04,54,0,5,0
2025-09-23,S003,SKU_LEA01,60,0,4,0
2025-09-23,S003,SKU_LEA02,63,0,5,0
2025-09-23,S003,SKU_LEA03,66,0,4,0
2025-09-23,S003,SKU_LEA04,67,0,6,0
2025-09-23,S003,SKU_BAN01,83,0,4,0
2025-09-23,S003,SKU_BAN02,79,0,4,0
2025-09-23,S003,SKU_BAN03,85,0,4,0
2025-09-23,S003,SKU_BAN04,81,0,5,0
2025-09-23,S003,SKU_CIT01,48,0,0,0
2025-09-23,S003,SKU_CIT02,42,0,0,0
2025-09-23,S003,SKU_CIT03,59,0,1,0
2025-09-23,S003,SKU_CIT04,48,0,1,0
2025-09-23,S003,SKU_TOM01,75,0,3,0
2025-09-23,S003,SKU_TOM02,85,0,4,0
2025-09-23,S003,SKU_TOM03,79,0,4,0
2025-09-23,S003,SKU_TOM04,82,0,3,0
2025-09-23,S003,SKU_ROO01,79,0,1,0
2025-09-23,S003,SKU_ROO02,79,0,1,0
2025-09-23,S003,SKU_ROO03,66,0,1,0
2025-09-23,S003,SKU_ROO04,76,0,1,0
2025-09-23,S004,SKU_BER01,45,0,4,0
2025-09-23,S004,SKU_BER02,54,0,4,0
2025-09-23,S004,SKU_BER03,46,0,4,0
2025-09-23,S004,SKU_BER04,53,0,5,0
2025-09-23,S004,SKU_LEA01,72,0,6,0
2025-09-23,S004,SKU_LEA02,60,0,4,0
2025-09-23,S004,SKU_LEA03,74,0,5,0
2025-09-23,S004,SKU_LEA04,53,0,5,0
2025-09-23,S004,SKU_BAN01,88,0,5,0
2025-09-23,S004,SKU_BAN02,81,0,5,0
2025-09-23,S004,SKU_BAN03,86,0,3,0
2025-09-23,S004,SKU_BAN04,76,0,4,0
2025-09-23,S004,SKU_CIT01,48,0,0,0
2025-09-23,S004,SKU_CIT02,47,0,1,0
2025-09-23,S004,SKU_CIT03,48,0,1,0
2025-09-23,S004,SKU_CIT04,50,0,0,0
2025-09-23,S004,SKU_TOM01,81,0,4,0
2025-09-23,S004,SKU_TOM02,85,0,4,0
2025-09-23,S004,SKU_TOM03,81,0,3,0
2025-09-23,S004,SKU_TOM04,82,0,5,0
2025-09-23,S004,SKU_ROO01,77,0,1,0
2025-09-23,S004,SKU_ROO02,74,0,1,0
2025-09-23,S004,SKU_ROO03,81,0,1,0
2025-09-23,S004,SKU_ROO04,83,0,1,0
2025-09-23,S005,SKU_BER01,56,0,4,0
2025-09-23,S005,SKU_BER02,41,0,3,0
2025-09-23,S005,SKU_BER03,46,0,3,0
2025-09-23,S005,SKU_BER04,59,0,5,0
2025-09-23,S005,SKU_LEA01,67,0,5,0
2025-09-23,S005,SKU_LEA02,66,0,6,0
2025-09-23,S005,SKU_LEA03,72,0,5,0
2025-09-23,S005,SKU_LEA04,67,0,5,0
2025-09-23,S005,SKU_BAN01,96,0,4,0
2025-09-23,S005,SKU_BAN02,97,0,4,0
2025-09-23,S005,SKU_BAN03,84,0,4,0
2025-09-23,S005,SKU_BAN04,78,0,4,0
2025-09-23,S005,SKU_CIT01,50,0,0,0
2025-09-23,S005,SKU_CIT02,54,0,1,0
2025-09-23,S005,SKU_CIT03,52,0,0,0
2025-09-23,S005,SKU_CIT04,49,0,0,0
2025-09-23,S005,SKU_TOM01,89,0,4,0
2025-09-23,S005,SKU_TOM02,75,0,3,0
2025-09-23,S005,SKU_TOM03,71,0,3,0
2025-09-23,S005,SKU_TOM04,86,0,3,0
2025-09-23,S005,SKU_ROO01,82,0,1,0
2025-09-23,S005,SKU_ROO02,77,0,1,0
2025-09-23,S005,SKU_ROO03,72,0,1,0
2025-09-23,S005,SKU_ROO04,80,0,1,0
2025-09-23,S006,SKU_BER01,53,0,5,0
2025-09-23,S006,SKU_BER02,46,0,4,0
2025-09-23,S006,SKU_BER03,48,0,4,0
2025-09-23,S006,SKU_BER04,41,0,3,0
2025-09-23,S006,SKU_LEA01,66,0,4,0
2025-09-23,S006,SKU_LEA02,57,0,3,0
2025-09-23,S006,SKU_LEA03,64,0,5,0
2025-09-23,S006,SKU_LEA04,59,0,4,0
2025-09-23,S006,SKU_BAN01,81,0,4,0
2025-09-23,S006,SKU_BAN02,93,0,4,0
2025-09-23,S006,SKU_BAN03,91,0,5,0
2025-09-23,S006,SKU_BAN04,79,0,4,0
2025-09-23,S006,SKU_CIT01,49,0,1,0
2025-09-23,S006,SKU_CIT02,52,0,1,0
2025-09-23,S006,SKU_CIT03,49,0,0,0
2025-09-23,S006,SKU_CIT04,42,0,0,0
2025-09-23,S006,SKU_TOM01,63,0,3,0
2025-09-23,S006,SKU_TOM02,85,0,5,0
2025-09-23,S006,SKU_TOM03,89,0,5,0
2025-09-23,S006,SKU_TOM04,78,0,4,0
2025-09-23,S006,SKU_ROO01,64,0,1,0
2025-09-23,S006,SKU_ROO02,77,0,1,0
2025-09-23,S006,SKU_ROO03,72,0,1,0
2025-09-23,S006,SKU_ROO04,69,0,1,0
2025-09-23,S007,SKU_BER01,44,0,4,0
2025-09-23,S007,SKU_BER02,48,0,4,0
2025-09-23,S007,SKU_BER03,53,0,4,0
2025-09-23,S007,SKU_BER04,52,0,5,0
2025-09-23,S007,SKU_LEA01,49,0,5,0
2025-09-23,S007,SKU_LEA02,73,0,6,0
2025-09-23,S007,SKU_LEA03,62,0,4,0
2025-09-23,S007,SKU_LEA04,62,0,6,0
2025-09-23,S007,SKU_BAN01,79,0,4,0
2025-09-23,S007,SKU_BAN02,94,0,4,0
2025-09-23,S007,SKU_BAN03,91,0,5,0
2025-09-23,S007,SKU_BAN04,87,0,3,0
2025-09-23,S007,SKU_CIT01,50,0,0,0
2025-09-23,S007,SKU_CIT02,42,0,0,0
2025-09-23,S007,SKU_CIT03,51,0,0,0
2025-09-23,S007,SKU_CIT04,49,0,1,0
2025-09-23,S007,SKU_TOM01,76,0,3,0
2025-09-23,S007,SKU_TOM02,78,0,4,0
2025-09-23,S007,SKU_TOM03,83,0,4,0
2025-09-23,S007,SKU_TOM04,84,0,4,0
2025-09-23,S007,SKU_ROO01,84,0,1,0
2025-09-23,S007,SKU_ROO02,74,0,1,0
2025-09-23,S007,SKU_ROO03,66,0,1,0
2025-09-23,S007,SKU_ROO04,76,0,1,0
2025-09-23,S008,SKU_BER01,52,0,4,0
2025-09-23,S008,SKU_BER02,38,0,2,0
2025-09-23,S008,SKU_BER03,51,0,4,0
2025-09-23,S008,SKU_BER04,44,0,3,0
2025-09-23,S008,SKU_LEA01,59,0,4,0
2025-09-23,S008,SKU_LEA02,67,0,6,0
2025-09-23,S008,SKU_LEA03,54,0,4,0
2025-09-23,S008,SKU_LEA04,59,0,5,0
2025-09-23,S008,SKU_BAN01,81,0,3,0
2025-09-23,S008,SKU_BAN02,78,0,3,0
2025-09-23,S008,SKU_BAN03,86,0,4,0
2025-09-23,S008,SKU_BAN04,94,0,3,0
2025-09-23,S008,SKU_CIT01,43,0,0,0
2025-09-23,S008,SKU_CIT02,49,0,1,0
2025-09-23,S008,SKU_CIT03,49,0,0,0
2025-09-23,S008,SKU_CIT04,50,0,0,0
2025-09-23,S008,SKU_TOM01,74,0,3,0
2025-09-23,S008,SKU_TOM02,83,0,3,0
2025-09-23,S008,SKU_TOM03,87,0,4,0
2025-09-23,S008,SKU_TOM04,83,0,3,0
2025-09-23,S008,SKU_ROO01,74,0,1,0
2025-09-23,S008,SKU_ROO02,70,0,1,0
2025-09-23,S008,SKU_ROO03,76,0,1,0
2025-09-23,S008,SKU_ROO04,77,0,1,0
2025-09-23,S009,SKU_BER01,50,0,4,0
2025-09-23,S009,SKU_BER02,51,0,4,0
2025-09-23,S009,SKU_BER03,51,0,4,0
2025-09-23,S009,SKU_BER04,48,0,4,0
2025-09-23,S009,SKU_LEA01,56,0,5,0
2025-09-23,S009,SKU_LEA02,73,0,5,0
2025-09-23,S009,SKU_LEA03,60,0,4,0
2025-09-23,S009,SKU_LEA04,56,0,5,0
2025-09-23,S009,SKU_BAN01,93,0,5,0
2025-09-23,S009,SKU_BAN02,95,0,5,0
2025-09-23,S009,SKU_BAN03,82,0,4,0
2025-09-23,S009,SKU_BAN04,104,0,4,0
2025-09-23,S009,SKU_CIT01,46,0,1,0
2025-09-23,S009,SKU_CIT02,40,0,0,0
2025-09-23,S009,SKU_CIT03,49,0,1,0
2025-09-23,S009,SKU_CIT04,56,0,1,0
2025-09-23,S009,SKU_TOM01,78,0,4,0
2025-09-23,S009,SKU_TOM02,85,0,4,0
2025-09-23,S009,SKU_TOM03,73,0,4,0
2025-09-23,S009,SKU_TOM04,87,0,4,0
2025-09-23,S009,SKU_ROO01,70,0,1,0
2025-09-23,S009,SKU_ROO02,75,0,1,0
2025-09-23,S009,SKU_ROO03,78,0,1,0
2025-09-23,S009,SKU_ROO04,77,0,1,0
2025-09-23,S010,SKU_BER01,54,0,4,0
2025-09-23,S010,SKU_BER02,56,0,4,0
2025-09-23,S010,SKU_BER03,46,0,3,0
2025-09-23,S010,SKU_BER04,55,0,4,0
2025-09-23,S010,SKU_LEA01,58,0,5,0
2025-09-23,S010,SKU_LEA02,60,0,4,0
2025-09-23,S010,SKU_LEA03,68,0,5,0
2025-09-23,S010,SKU_LEA04,63,0,5,0
2025-09-23,S010,SKU_BAN01,97,0,5,0
2025-09-23,S010,SKU_BAN02,102,0,4,0
2025-09-23,S010,SKU_BAN03,93,0,5,0
2025-09-23,S010,SKU_BAN04,78,0,3,0
2025-09-23,S010,SKU_CIT01,54,0,0,0
2025-09-23,S010,SKU_CIT02,46,0,0,0
2025-09-23,S010,SKU_CIT03,53,0,1,0
2025-09-23,S010,SKU_CIT04,55,0,1,0
2025-09-23,S010,SKU_TOM01,82,0,4,0
2025-09-23,S010,SKU_TOM02,86,0,3,0
2025-09-23,S010,SKU_TOM03,74,0,4,0
2025-09-23,S010,SKU_TOM04,93,0,5,0
2025-09-23,S010,SKU_ROO01,72,0,1,0
2025-09-23,S010,SKU_ROO02,87,0,1,0
2025-09-23,S010,SKU_ROO03,69,0,1,0
2025-09-23,S010,SKU_ROO04,83,0,1,0
2025-09-23,S011,SKU_BER01,48,0,3,0
2025-09-23,S011,SKU_BER02,52,0,5,0
2025-09-23,S011,SKU_BER03,48,0,4,0
2025-09-23,S011,SKU_BER04,48,0,3,0
2025-09-23,S011,SKU_LEA01,64,0,5,0
2025-09-23,S011,SKU_LEA02,61,0,5,0
2025-09-23,S011,SKU_LEA03,70,0,6,0
2025-09-23,S011,SKU_LEA04,65,0,5,0
2025-09-23,S011,SKU_BAN01,84,0,3,0
2025-09-23,S011,SKU_BAN02,96,0,4,0
2025-09-23,S011,SKU_BAN03,87,0,3,0
2025-09-23,S011,SKU_BAN04,102,0,5,0
2025-09-23,S011,SKU_CIT01,55,0,1,0
2025-09-23,S011,SKU_CIT02,50,0,0,0
2025-09-23,S011,SKU_CIT03,44,0,0,0
2025-09-23,S011,SKU_CIT04,49,0,0,0
2025-09-23,S011,SKU_TOM01,75,0,4,0
2025-09-23,S011,SKU_TOM02,85,0,3,0
2025-09-23,S011,SKU_TOM03,82,0,3,0
2025-09-23,S011,SKU_TOM04,80,0,4,0
2025-09-23,S011,SKU_ROO01,81,0,1,0
2025-09-23,S011,SKU_ROO02,79,0,1,0
2025-09-23,S011,SKU_ROO03,75,0,1,0
2025-09-23,S011,SKU_ROO04,82,0,1,0
2025-09-23,S012,SKU_BER01,51,0,3,0
2025-09-23,S012,SKU_BER02,53,0,5,0
2025-09-23,S012,SKU_BER03,47,0,4,0
2025-09-23,S012,SKU_BER04,56,0,4,0
2025-09-23,S012,SKU_LEA01,57,0,5,0
2025-09-23,S012,SKU_LEA02,62,0,4,0
2025-09-23,S012,SKU_LEA03,69,0,4,0
2025-09-23,S012,SKU_LEA04,54,0,5,0
2025-09-23,S012,SKU_BAN01,86,0,3,0
2025-09-23,S012,SKU_BAN02,82,0,3,0
2025-09-23,S012,SKU_BAN03,90,0,5,0
2025-09-23,S012,SKU_BAN04,94,0,4,0
2025-09-23,S012,SKU_CIT01,43,0,1,0
2025-09-23,S012,SKU_CIT02,54,0,1,0
2025-09-23,S012,SKU_CIT03,53,0,0,0
2025-09-23,S012,SKU_CIT04,46,0,0,0
2025-09-23,S012,SKU_TOM01,72,0,3,0
2025-09-23,S012,SKU_TOM02,84,0,3,0
2025-09-23,S012,SKU_TOM03,84,0,4,0
2025-09-23,S012,SKU_TOM04,80,0,5,0
2025-09-23,S012,SKU_ROO01,74,0,1,0
2025-09-23,S012,SKU_ROO02,69,0,1,0
2025-09-23,S012,SKU_ROO03,74,0,1,0
2025-09-23,S012,SKU_ROO04,80,0,1,0
2025-09-23,S013,SKU_BER01,54,0,5,0
2025-09-23,S013,SKU_BER02,46,0,4,0
2025-09-23,S013,SKU_BER03,51,0,4,0
2025-09-23,S013,SKU_BER04,53,0,5,0
2025-09-23,S013,SKU_LEA01,50,0,4,0
2025-09-23,S013,SKU_LEA02,50,0,5,0
2025-09-23,S013,SKU_LEA03,64,0,6,0
2025-09-23,S013,SKU_LEA04,60,0,4,0
2025-09-23,S013,SKU_BAN01,83,0,4,0
2025-09-23,S013,SKU_BAN02,102,0,5,0
2025-09-23,S013,SKU_BAN03,99,0,5,0
2025-09-23,S013,SKU_BAN04,99,0,4,0
2025-09-23,S013,SKU_CIT01,42,0,0,0
2025-09-23,S013,SKU_CIT02,45,0,0,0
2025-09-23,S013,SKU_CIT03,52,0,1,0
2025-09-23,S013,SKU_CIT04,48,0,1,0
2025-09-23,S013,SKU_TOM01,80,0,3,0
2025-09-23,S013,SKU_TOM02,79,0,4,0
2025-09-23,S013,SKU_TOM03,92,0,4,0
2025-09-23,S013,SKU_TOM04,77,0,4,0
2025-09-23,S013,SKU_ROO01,60,0,1,0
2025-09-23,S013,SKU_ROO02,68,0,1,0
2025-09-23,S013,SKU_ROO03,75,0,1,0
2025-09-23,S013,SKU_ROO04,68,0,1,0
2025-09-23,S014,SKU_BER01,47,0,3,0
2025-09-23,S014,SKU_BER02,43,0,4,0
2025-09-23,S014,SKU_BER03,43,0,4,0
2025-09-23,S014,SKU_BER04,52,0,3,0
2025-09-23,S014,SKU_LEA01,63,0,5,0
2025-09-23,S014,SKU_LEA02,69,0,5,0
2025-09-23,S014,SKU_LEA03,50,0,3,0
2025-09-23,S014,SKU_LEA04,55,0,5,0
2025-09-23,S014,SKU_BAN01,86,0,5,0
2025-09-23,S014,SKU_BAN02,85,0,4,0
2025-09-23,S014,SKU_BAN03,90,0,5,0
2025-09-23,S014,SKU_BAN04,83,0,5,0
2025-09-23,S014,SKU_CIT01,52,0,1,0
2025-09-23,S014,SKU_CIT02,45,0,0,0
2025-09-23,S014,SKU_CIT03,38,0,0,0
2025-09-23,S014,SKU_CIT04,49,0,1,0
2025-09-23,S014,SKU_TOM01,76,0,4,0
2025-09-23,S014,SKU_TOM02,75,0,4,0
2025-09-23,S014,SKU_TOM03,81,0,3,0
2025-09-23,S014,SKU_TOM04,75,0,3,0
2025-09-23,S014,SKU_ROO01,76,0,1,0
2025-09-23,S014,SKU_ROO02,66,0,1,0
2025-09-23,S014,SKU_ROO03,66,0,1,0
2025-09-23,S014,SKU_ROO04,78,0,1,0
2025-09-23,S015,SKU_BER01,46,0,3,0
2025-09-23,S015,SKU_BER02,50,0,5,0
2025-09-23,S015,SKU_BER03,54,0,3,0
2025-09-23,S015,SKU_BER04,45,0,3,0
2025-09-23,S015,SKU_LEA01,71,0,6,0
2025-09-23,S015,SKU_LEA02,54,0,5,0
2025-09-23,S015,SKU_LEA03,66,0,5,0
2025-09-23,S015,SKU_LEA04,59,0,3,0
2025-09-23,S015,SKU_BAN01,88,0,4,0
2025-09-23,S015,SKU_BAN02,88,0,5,0
2025-09-23,S015,SKU_BAN03,86,0,3,0
2025-09-23,S015,SKU_BAN04,99,0,5,0
2025-09-23,S015,SKU_CIT01,38,0,0,0
2025-09-23,S015,SKU_CIT02,45,0,0,0
2025-09-23,S015,SKU_CIT03,47,0,0,0
2025-09-23,S015,SKU_CIT04,51,0,1,0
2025-09-23,S015,SKU_TOM01,76,0,4,0
2025-09-23,S015,SKU_TOM02,83,0,3,0
2025-09-23,S015,SKU_TOM03,73,0,3,0
2025-09-23,S015,SKU_TOM04,77,0,4,0
2025-09-23,S015,SKU_ROO01,74,0,1,0
2025-09-23,S015,SKU_ROO02,70,0,1,0
2025-09-23,S015,SKU_ROO03,74,0,1,0
2025-09-23,S015,SKU_ROO04,79,0,1,0
2025-09-23,S016,SKU_BER01,51,0,4,0
2025-09-23,S016,SKU_BER02,55,0,5,0
2025-09-23,S016,SKU_BER03,47,0,3,0
2025-09-23,S016,SKU_BER04,49,0,3,0
2025-09-23,S016,SKU_LEA01,66,0,5,0
2025-09-23,S016,SKU_LEA02,67,0,6,0
2025-09-23,S016,SKU_LEA03,63,0,5,0
2025-09-23,S016,SKU_LEA04,63,0,6,0
2025-09-23,S016,SKU_BAN01,86,0,4,0
2025-09-23,S016,SKU_BAN02,96,0,4,0
2025-09-23,S016,SKU_BAN03,94,0,4,0
2025-09-23,S016,SKU_BAN04,89,0,4,0
2025-09-23,S016,SKU_CIT01,40,0,0,0
2025-09-23,S016,SKU_CIT02,43,0,0,0
2025-09-23,S016,SKU_CIT03,48,0,0,0
2025-09-23,S016,SKU_CIT04,51,0,1,0
2025-09-23,S016,SKU_TOM01,87,0,3,0
2025-09-23,S016,SKU_TOM02,71,0,3,0
2025-09-23,S016,SKU_TOM03,88,0,5,0
2025-09-23,S016,SKU_TOM04,91,0,4,0
2025-09-23,S016,SKU_ROO01,70,0,1,0
2025-09-23,S016,SKU_ROO02,54,0,1,0
2025-09-23,S016,SKU_ROO03,79,0,1,0
2025-09-23,S016,SKU_ROO04,81,0,1,0
2025-09-23,S017,SKU_BER01,46,0,3,0
2025-09-23,S017,SKU_BER02,56,0,4,0
2025-09-23,S017,SKU_BER03,44,0,4,0
2025-09-23,S017,SKU_BER04,51,0,3,0
2025-09-23,S017,SKU_LEA01,62,0,5,0
2025-09-23,S017,SKU_LEA02,61,0,4,0
2025-09-23,S017,SKU_LEA03,72,0,5,0
2025-09-23,S017,SKU_LEA04,69,0,5,0
2025-09-23,S017,SKU_BAN01,94,0,3,0
2025-09-23,S017,SKU_BAN02,84,0,5,0
2025-09-23,S017,SKU_BAN03,81,0,4,0
2025-09-23,S017,SKU_BAN04,83,0,3,0
2025-09-23,S017,SKU_CIT01,50,0,0,0
2025-09-23,S017,SKU_CIT02,46,0,1,0
2025-09-23,S017,SKU_CIT03,47,0,1,0
2025-09-23,S017,SKU_CIT04,36,0,0,0
2025-09-23,S017,SKU_TOM01,68,0,2,0
2025-09-23,S017,SKU_TOM02,84,0,4,0
2025-09-23,S017,SKU_TOM03,78,0,4,0
2025-09-23,S017,SKU_TOM04,90,0,4,0
2025-09-23,S017,SKU_ROO01,64,0,1,0
2025-09-23,S017,SKU_ROO02,77,0,1,0
2025-09-23,S017,SKU_ROO03,74,0,1,0
2025-09-23,S017,SKU_ROO04,69,0,1,0
2025-09-23,S018,SKU_BER01,62,0,5,0
2025-09-23,S018,SKU_BER02,50,0,4,0
2025-09-23,S018,SKU_BER03,50,0,3,0
2025-09-23,S018,SKU_BER04,46,0,4,0
2025-09-23,S018,SKU_LEA01,61,0,4,0
2025-09-23,S018,SKU_LEA02,60,0,4,0
2025-09-23,S018,SKU_LEA03,59,0,4,0
2025-09-23,S018,SKU_LEA04,64,0,4,0
2025-09-23,S018,SKU_BAN01,97,0,5,0
2025-09-23,S018,SKU_BAN02,86,0,4,0
2025-09-23,S018,SKU_BAN03,97,0,4,0
2025-09-23,S018,SKU_BAN04,84,0,4,0
2025-09-23,S018,SKU_CIT01,49,0,0,0
2025-09-23,S018,SKU_CIT02,49,0,1,0
2025-09-23,S018,SKU_CIT03,49,0,1,0
2025-09-23,S018,SKU_CIT04,44,0,1,0
2025-09-23,S018,SKU_TOM01,81,0,4,0
2025-09-23,S018,SKU_TOM02,77,0,3,0
2025-09-23,S018,SKU_TOM03,75,0,4,0
2025-09-23,S018,SKU_TOM04,84,0,5,0
2025-09-23,S018,SKU_ROO01,81,0,1,0
2025-09-23,S018,SKU_ROO02,71,0,1,0
2025-09-23,S018,SKU_ROO03,55,0,1,0
2025-09-23,S018,SKU_ROO04,76,0,1,0
2025-09-23,S019,SKU_BER01,51,0,4,0
2025-09-23,S019,SKU_BER02,53,0,4,0
2025-09-23,S019,SKU_BER03,43,0,3,0
2025-09-23,S019,SKU_BER04,47,0,4,0
2025-09-23,S019,SKU_LEA01,55,0,3,0
2025-09-23,S019,SKU_LEA02,52,0,4,0
2025-09-23,S019,SKU_LEA03,59,0,5,0
2025-09-23,S019,SKU_LEA04,59,0,4,0
2025-09-23,S019,SKU_BAN01,96,0,5,0
2025-09-23,S019,SKU_BAN02,82,0,4,0
2025-09-23,S019,SKU_BAN03,96,0,4,0
2025-09-23,S019,SKU_BAN04,85,0,3,0
2025-09-23,S019,SKU_CIT01,39,0,0,0
2025-09-23,S019,SKU_CIT02,47,0,0,0
2025-09-23,S019,SKU_CIT03,43,0,0,0
2025-09-23,S019,SKU_CIT04,44,0,0,0
2025-09-23,S019,SKU_TOM01,77,0,3,0
2025-09-23,S019,SKU_TOM02,72,0,4,0
2025-09-23,S019,SKU_TOM03,81,0,3,0
2025-09-23,S019,SKU_TOM04,79,0,4,0
2025-09-23,S019,SKU_ROO01,76,0,1,0
2025-09-23,S019,SKU_ROO02,75,0,1,0
2025-09-23,S019,SKU_ROO03,68,0,1,0
2025-09-23,S019,SKU_ROO04,77,0,1,0
2025-09-23,S020,SKU_BER01,58,0,5,0
2025-09-23,S020,SKU_BER02,48,0,3,0
2025-09-23,S020,SKU_BER03,53,0,4,0
2025-09-23,S020,SKU_BER04,53,0,4,0
2025-09-23,S020,SKU_LEA01,64,0,4,0
2025-09-23,S020,SKU_LEA02,60,0,4,0
2025-09-23,S020,SKU_LEA03,56,0,4,0
2025-09-23,S020,SKU_LEA04,62,0,4,0
2025-09-23,S020,SKU_BAN01,87,0,3,0
2025-09-23,S020,SKU_BAN02,87,0,3,0
2025-09-23,S020,SKU_BAN03,92,0,5,0
2025-09-23,S020,SKU_BAN04,89,0,4,0
2025-09-23,S020,SKU_CIT01,47,0,1,0
2025-09-23,S020,SKU_CIT02,47,0,0,0
2025-09-23,S020,SKU_CIT03,54,0,1,0
2025-09-23,S020,SKU_CIT04,52,0,1,0
2025-09-23,S020,SKU_TOM01,73,0,3,0
2025-09-23,S020,SKU_TOM02,78,0,4,0
2025-09-23,S020,SKU_TOM03,82,0,4,0
2025-09-23,S020,SKU_TOM04,77,0,3,0
2025-09-23,S020,SKU_ROO01,83,0,1,0
2025-09-23,S020,SKU_ROO02,73,0,1,0
2025-09-23,S020,SKU_ROO03,77,0,1,0
2025-09-23,S020,SKU_ROO04,89,0,1,0
2025-09-24,S001,SKU_BER01,80,47,5,0
2025-09-24,S001,SKU_BER02,76,46,7,0
2025-09-24,S001,SKU_BER03,81,46,6,0
2025-09-24,S001,SKU_BER04,82,43,6,0
2025-09-24,S001,SKU_LEA01,81,52,6,0
2025-09-24,S001,SKU_LEA02,105,57,7,0
2025-09-24,S001,SKU_LEA03,93,56,7,0
2025-09-24,S001,SKU_LEA04,85,56,8,0
2025-09-24,S001,SKU_BAN01,138,73,7,0
2025-09-24,S001,SKU_BAN02,143,76,7,0
2025-09-24,S001,SKU_BAN03,141,77,8,0
2025-09-24,S001,SKU_BAN04,125,74,6,0
2025-09-24,S001,SKU_CIT01,66,37,1,0
2025-09-24,S001,SKU_CIT02,70,36,1,0
2025-09-24,S001,SKU_CIT03,77,39,1,0
2025-09-24,S001,SKU_CIT04,68,37,1,0
2025-09-24,S001,SKU_TOM01,116,64,5,0
2025-09-24,S001,SKU_TOM02,128,67,5,0
2025-09-24,S001,SKU_TOM03,114,68,6,0
2025-09-24,S001,SKU_TOM04,121,71,6,0
2025-09-24,S001,SKU_ROO01,115,59,2,0
2025-09-24,S001,SKU_ROO02,120,60,2,0
2025-09-24,S001,SKU_ROO03,111,63,2,0
2025-09-24,S001,SKU_ROO04,113,65,2,0
2025-09-24,S002,SKU_BER01,81,46,7,0
2025-09-24,S002,SKU_BER02,83,45,8,0
2025-09-24,S002,SKU_BER03,80,43,5,0
2025-09-24,S002,SKU_BER04,70,45,4,0
2025-09-24,S002,SKU_LEA01,88,54,8,0
2025-09-24,S002,SKU_LEA02,106,57,8,0
2025-09-24,S002,SKU_LEA03,92,56,8,0
2025-09-24,S002,SKU_LEA04,89,57,8,0
2025-09-24,S002,SKU_BAN01,135,73,6,0
2025-09-24,S002,SKU_BAN02,141,75,7,0
2025-09-24,S002,SKU_BAN03,144,81,6,0
2025-09-24,S002,SKU_BAN04,130,75,5,0
2025-09-24,S002,SKU_CIT01,71,38,1,0
2025-09-24,S002,SKU_CIT02,73,37,1,0
2025-09-24,S002,SKU_CIT03,85,39,1,0
2025-09-24,S002,SKU_CIT04,77,39,1,0
2025-09-24,S002,SKU_TOM01,112,64,5,0
2025-09-24,S002,SKU_TOM02,109,66,6,0
2025-09-24,S002,SKU_TOM03,135,68,5,0
2025-09-24,S002,SKU_TOM04,119,67,6,0
2025-09-24,S002,SKU_ROO01,116,63,2,0
2025-09-24,S002,SKU_ROO02,116,61,2,0
2025-09-24,S002,SKU_ROO03,129,61,2,0
2025-09-24,S002,SKU_ROO04,126,65,2,0
2025-09-24,S003,SKU_BER01,77,48,6,0
2025-09-24,S003,SKU_BER02,79,44,6,0
2025-09-24,S003,SKU_BER03,78,45,7,0
2025-09-24,S003,SKU_BER04,82,47,7,0
2025-09-24,S003,SKU_LEA01,97,56,9,0
2025-09-24,S003,SKU_LEA02,102,59,7,0
2025-09-24,S003,SKU_LEA03,98,56,8,0
2025-09-24,S003,SKU_LEA04,98,55,8,0
2025-09-24,S003,SKU_BAN01,132,77,6,0
2025-09-24,S003,SKU_BAN02,130,79,5,0
2025-09-24,S003,SKU_BAN03,145,81,6,0
2025-09-24,S003,SKU_BAN04,128,75,7,0
2025-09-24,S003,SKU_CIT01,74,36,1,0
2025-09-24,S003,SKU_CIT02,70,36,1,0
2025-09-24,S003,SKU_CIT03,92,39,1,0
2025-09-24,S003,SKU_CIT04,77,40,1,0
2025-09-24,S003,SKU_TOM01,121,69,5,0
2025-09-24,S003,SKU_TOM02,140,73,7,0
2025-09-24,S003,SKU_TOM03,120,67,6,0
2025-09-24,S003,SKU_TOM04,129,67,5,0
2025-09-24,S003,SKU_ROO01,125,60,2,0
2025-09-24,S003,SKU_ROO02,118,58,1,0
2025-09-24,S003,SKU_ROO03,116,64,2,0
2025-09-24,S003,SKU_ROO04,111,59,2,0
2025-09-24,S004,SKU_BER01,76,46,6,0
2025-09-24,S004,SKU_BER02,82,45,6,0
2025-09-24,S004,SKU_BER03,78,45,6,0
2025-09-24,S004,SKU_BER04,79,45,7,0
2025-09-24,S004,SKU_LEA01,108,56,7,0
2025-09-24,S004,SKU_LEA02,89,57,6,0
